9.221916575436878150e-01 -7.445805179731189438e-02 3.752444791930155676e-01 -5.665797485382780690e-02
6.111680110121247012e-01 2.837457264954441616e-01 3.046407834094009837e-01 -6.731686401599249470e-01
9.257087103873925527e-01 -7.682437394720884050e-02 3.531148953817397351e-01 -1.116748393330975198e-01
6.090242525788421846e-01 2.159632391865140832e-01 3.071774505535592725e-01 -6.986353504957123484e-01
9.126883815343200812e-01 -8.160330874776880461e-02 3.907475622880209332e-01 -8.750520430036599906e-02
6.124032178905266521e-01 2.681037457617868602e-01 3.132688803181869486e-01 -6.744963223398752206e-01
9.250086942276766200e-01 -3.066772265128140870e-02 3.761431911638368208e-01 -4.398529449347916842e-02
5.909283612312445921e-01 2.929057512217589920e-01 3.320404849530481095e-01 -6.743582201960004463e-01
9.205480004268871141e-01 -7.121731044560114521e-02 3.763516405661844755e-01 -7.667409110055573018e-02
5.462551107557792607e-01 2.826874367503938168e-01 3.114159886640958108e-01 -7.243709333491007429e-01
9.230794609946433305e-01 -5.909590307476371429e-02 3.774614210199381814e-01 -4.421378259350849244e-02
5.795456746270053472e-01 2.700041589871689518e-01 3.486754259039350767e-01 -6.853101579003993971e-01
9.215102852196137562e-01 -5.515657744818537600e-02 3.839896965756525171e-01 -1.812344124074943136e-02
5.819253531791991341e-01 2.782685246288474357e-01 3.135592014740920530e-01 -6.968573302327232266e-01
9.018396438502844781e-01 -1.954323347681779371e-02 4.287421111772707349e-01 -4.983493662602002383e-02
5.873410113958894563e-01 3.000322128236250219e-01 3.383367097580861071e-01 -6.712223762887269407e-01
9.408875317148088779e-01 -3.626733967567268013e-02 3.292445193093240241e-01 -7.080522043773450347e-02
6.165781242469440260e-01 2.874210137483685368e-01 3.148349366602830601e-01 -6.618908824074372088e-01
9.340692506675585260e-01 -2.734231926319721784e-02 3.537151269089341410e-01 -4.065269401222663948e-02
6.172747961258331362e-01 2.743646203078428103e-01 3.123701123081525921e-01 -6.679227456283673980e-01
9.031825817668928114e-01 -2.573633884772519309e-02 4.256656019915329159e-01 -4.906791351577016735e-02
5.927246486951492921e-01 2.657677659907312084e-01 3.382834596813588668e-01 -6.808886005034291422e-01
9.396849273484193521e-01 -8.870834705319641245e-02 3.238410307316803016e-01 -6.519243278118007356e-02
6.046106922737995992e-01 2.747469720020224715e-01 2.921915088862637178e-01 -6.881744940773999453e-01
9.276770669454273976e-01 -3.917440442042433718e-02 3.711839082119692268e-01 -1.015538213572613271e-02
6.326599625548882111e-01 2.570221689214323146e-01 2.923102356742676156e-01 -6.695040721183287413e-01
9.323208713940934755e-01 -2.847831973731433652e-02 3.598846135486866715e-01 -2.120950255923263056e-02
6.342062048155743259e-01 2.234014064330781535e-01 2.915967182516931988e-01 -6.803276087900528291e-01
9.352841112303257320e-01 -3.161779160042467451e-02 3.493976638019682945e-01 -4.653191446887338517e-02
6.208003923904289456e-01 2.299936826818848035e-01 3.029620985787210286e-01 -6.855098435172841675e-01
9.284901167411031553e-01 -3.141911105459417597e-02 3.694221371931559195e-01 -2.112408876787502665e-02
6.143407629097920042e-01 2.382324855895943672e-01 3.045923365120348780e-01 -6.877893706472626434e-01
9.369535769432582040e-01 -1.990211823241478176e-02 3.455014443654816358e-01 -4.848352590790929589e-02
6.355581962899926607e-01 2.695363433688571231e-01 3.136462390622048457e-01 -6.519524334290738299e-01
9.354404443314414674e-01 -4.425013604533948458e-02 3.504397394623368633e-01 -1.360476293559550846e-02
5.641695008546848689e-01 4.124134662469419732e-01 4.173922525228543345e-01 -5.808714269934922569e-01
9.309877751641275623e-01 -4.148619152805547300e-02 3.623126294230709643e-01 -1.643827752490780933e-02
6.269769987789657328e-01 2.395664138852238723e-01 3.312888505357212687e-01 -6.631406139356983420e-01
9.354762838325487717e-01 -6.078549922656902027e-02 3.411203783692859370e-01 -6.947037449025741940e-02
6.258846767828910584e-01 2.878868673784691357e-01 3.117184387243357446e-01 -6.543860771124720976e-01
9.345895269891886237e-01 -3.727076690112385987e-02 3.499755663069677447e-01 -5.167599989205971800e-02
6.354911220767736069e-01 2.739086726527840687e-01 2.823840872129362300e-01 -6.643675941044310251e-01
9.376279468266914829e-01 -2.126566160163376878e-02 3.452853303453009559e-01 -3.434596940754743033e-02
6.261159543185580434e-01 2.635021054906254712e-01 3.092127495541489579e-01 -6.655320635874215629e-01
9.406970882467636796e-01 -3.396233175457562953e-02 3.366952037837522838e-01 -2.391417853220856662e-02
6.194553874506926183e-01 3.019221307357146666e-01 3.222647961925582116e-01 -6.490481115181581107e-01
9.431245123763540850e-01 -5.148141980332085477e-02 3.241437951044498500e-01 -5.288305650379032663e-02
6.385806194563597993e-01 2.852080443072970151e-01 2.966364889724987242e-01 -6.502906714133360744e-01
